route_id,date,weekday,week_number,driver_id,origin_barrio,lat_origin,lon_origin,barrios_recorridos,tipo_vehiculo,vehicle_capacity_m3,volumen_cargado_m3,carga_pct,n_paradas,n_paquetes,cliente_top_count,km_total,desviacion_km,velocidad_media_kmh,duracion_min,tiempo_conduccion_min,tiempo_paradas_min,tiempo_espera_deposito_min,tiempo_carga_min,n_incidentes,motivo_incidente,paquetes_no_entregados,porcentaje_entregas_exitosas,prioridad,entregas_retrasadas,clima,turno,estado_ruta,notas_logisticas,costo_est_operativo,eficiencia_carga_pct,eficiencia_tiempo_pct,costo_por_km,costo_por_paquete
2329,2025-09-21,6,38,5,Ringuelet,-34.9502,-57.925821,Ringuelet; Manuel B. Gonnet,Camioneta,13,8.55,65.8,60,76,1,13.7,0.79,17.41,143,51,121,5,20,0,,0,100.0,baja,0,Despejado,mañana,completa_ok,,23.36,65.76923076923077,35.66433566433567,1.705109489051095,0.30736842105263157
2330,2025-12-19,4,50,7,Gonnet,-34.932332,-57.925687,Gonnet; City Bell; Joaquin Gorina,Camion 3.5t,18,8.42,46.8,70,88,5,17.7,1.09,17.91,206,67,174,10,17,1,Error de direccionamiento,0,100.0,media,1,Despejado,mañana,con_incidente,Ruta replanificada,30.16,46.77777777777778,32.5242718446602,1.7039548022598872,0.3427272727272727
2331,2025-11-10,0,45,5,Los Hornos,-34.912385,-57.991569,Los Hornos; Tolosa,Camioneta,13,6.02,46.3,85,104,5,39.3,1.22,13.17,329,179,150,2,19,0,,0,100.0,media,0,Nublado,mañana,con_incidente,,40.99,46.30769230769231,54.40729483282675,1.043002544529262,0.3941346153846154
2332,2025-10-13,0,41,7,Berisso,-34.861551,-57.871344,Berisso; Los Talas,Furgoneta,8,6.28,78.5,94,110,3,34.6,0.36,36.42,315,57,258,6,33,0,,1,99.09,baja,1,Lluvia ligera,mañana,parcial,Devolver a depósito,41.03,78.5,18.095238095238095,1.1858381502890174,0.373
2333,2025-09-19,4,37,1,Tolosa,-34.926274,-57.956621,Tolosa; Ringuelet,Camion 3.5t,18,7.97,44.3,82,99,5,19.3,0.36,16.48,178,79,135,5,41,0,,0,100.0,baja,0,Despejado,mañana,completa_ok,,27.46,44.27777777777778,44.38202247191011,1.42279792746114,0.2773737373737374
2334,2025-07-25,4,29,1,Altos de San Lorenzo,-34.920059,-57.950192,Altos de San Lorenzo; Los Hornos,Furgoneta,8,6.91,86.4,70,75,3,17.1,0.26,205.2,159,5,158,0,26,0,,0,100.0,media,0,Nublado,mañana,completa_ok,,20.22,86.375,3.1446540880503147,1.182456140350877,0.2696
2335,2025-01-13,0,2,7,Villa Elvira,-34.893253,-57.949467,Villa Elvira; La Plata; Centro,Furgoneta,8,7.84,98.0,67,80,8,15.7,1.48,5.38,260,175,85,11,34,0,,0,100.0,baja,1,Despejado,mañana,con_incidente,,32.62,98.0,67.3076923076923,2.0777070063694265,0.40774999999999995
2336,2025-10-18,5,41,3,El Peligro,-34.827712,-57.908682,El Peligro,Furgoneta,8,7.84,98.0,79,95,8,45.4,2.69,29.29,285,93,192,11,40,0,,2,97.89,media,1,Despejado,mañana,parcial,Entrega parcial,37.62,98.0,32.631578947368425,0.8286343612334801,0.39599999999999996
2337,2025-01-02,3,0,6,City Bell,-34.8663,-57.987112,City Bell; Joaquin Gorina,Furgoneta,8,6.79,84.9,76,87,8,28.7,0.0,21.0,257,82,175,8,28,0,,1,98.85,media,1,Nublado,mañana,parcial,Entrega parcial,31.18,84.875,31.906614785992215,1.086411149825784,0.3583908045977012
2338,2025-02-06,3,5,5,Gonnet,-34.933988,-57.922367,Gonnet; City Bell; Manuel B. Gonnet,Camioneta,13,6.85,52.7,69,82,5,19.7,0.41,8.15,235,145,90,9,25,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,30.64,52.69230769230769,61.702127659574465,1.5553299492385788,0.37365853658536585
2339,2025-03-14,4,10,1,Lisandro Olmos,-34.802251,-57.896498,Lisandro Olmos; Melchor Romero,Camion 3.5t,18,6.4,35.6,76,84,5,23.3,1.27,8.22,281,170,111,4,24,0,,0,100.0,alta,1,Despejado,mañana,con_incidente,,32.79,35.55555555555556,60.4982206405694,1.4072961373390558,0.39035714285714285
2340,2025-06-02,0,22,2,Villa Elvira,-34.887415,-57.94914,Villa Elvira; Berisso,Furgoneta,8,6.1,76.2,69,84,6,24.8,0.0,13.53,193,110,83,6,26,0,,1,98.81,media,1,Despejado,mañana,parcial,Devolver a depósito,24.96,76.25,56.994818652849744,1.0064516129032257,0.29714285714285715
2341,2025-11-26,2,47,3,Joaquin Gorina,-34.869836,-57.942324,Joaquin Gorina; Gonnet,Furgoneta,8,2.85,35.6,71,88,8,19.7,0.39,17.38,260,68,192,3,16,0,,1,98.86,baja,1,Nublado,mañana,parcial,Devolver a depósito,33.34,35.625,26.153846153846157,1.6923857868020307,0.3788636363636364
2342,2025-11-29,5,47,4,El Peligro,-34.835595,-57.908745,El Peligro; Abasto; Gonnet,Camioneta,13,9.24,71.1,87,97,5,36.9,1.76,11.78,361,188,173,0,16,0,,1,98.97,baja,1,Despejado,mañana,parcial,Devolver a depósito,42.89,71.07692307692308,52.07756232686981,1.1623306233062332,0.44216494845360826
2343,2025-02-22,5,7,5,La Plata,-34.925315,-57.954027,La Plata; Los Hornos,Camioneta,13,9.53,73.3,87,104,7,25.8,1.83,9.11,369,170,199,12,23,0,,0,100.0,baja,1,Nublado,mañana,con_incidente,,43.08,73.3076923076923,46.070460704607044,1.669767441860465,0.41423076923076924
2344,2025-05-10,5,18,1,Ringuelet,-34.946068,-57.927845,Ringuelet; Gonnet,Camioneta,13,9.47,72.8,86,105,9,24.6,2.46,11.03,301,143,215,4,25,0,,0,100.0,alta,1,Despejado,mañana,parcial,Devolver a depósito,43.98,72.84615384615385,47.50830564784053,1.7878048780487803,0.4188571428571428
2345,2025-11-08,5,44,4,Altos de San Lorenzo,-34.920694,-57.953269,Altos de San Lorenzo; Abasto; Lisandro Olmos; Melchor Romero,Camioneta,13,7.93,61.0,83,98,3,12.8,0.71,14.77,257,52,205,8,30,0,,1,98.98,media,1,Despejado,mañana,parcial,Contactar cliente,32.85,61.0,20.233463035019454,2.56640625,0.3352040816326531
2346,2025-12-12,4,49,2,Villa Montoro,-34.903642,-57.954001,Villa Montoro; Los Hornos; Berisso,Camioneta,13,3.57,27.5,79,101,3,32.3,0.0,15.63,252,124,128,1,9,0,,0,100.0,media,0,Despejado,mañana,completa_ok,,31.5,27.46153846153846,49.2063492063492,0.9752321981424149,0.3118811881188119
2347,2025-05-04,6,18,4,Abasto,-34.820807,-57.921,Abasto,Camioneta,13,9.01,69.3,74,87,2,19.9,0.48,10.29,214,116,98,6,37,0,,0,100.0,media,0,Despejado,mañana,completa_ok,,26.86,69.3076923076923,54.20560747663551,1.349748743718593,0.30873563218390804
2348,2025-12-09,1,49,5,Manuel B. Gonnet,-34.922136,-57.920524,Manuel B. Gonnet; Ringuelet,Camioneta,13,5.58,42.9,77,92,4,26.8,0.0,21.73,208,74,134,23,15,0,,2,97.83,baja,1,Despejado,mañana,parcial,Contactar cliente,26.26,42.92307692307693,35.57692307692308,0.9798507462686568,0.28543478260869565
2349,2025-02-19,2,7,5,Tolosa,-34.921292,-57.955561,Tolosa; Manuel B. Gonnet; Ringuelet,Furgoneta,8,4.7,58.8,71,84,3,19.4,0.02,6.92,265,190,116,3,32,0,,0,100.0,media,1,Nublado,mañana,parcial,Devolver a depósito,35.5,58.75,71.69811320754717,1.829896907216495,0.4226190476190476
2350,2025-10-18,5,41,3,La Plata,-34.917762,-57.956521,La Plata; Villa Elisa,Furgoneta,8,5.69,71.1,82,101,5,18.6,2.22,7.7,265,145,120,12,25,0,,1,99.01,baja,1,Despejado,mañana,parcial,Reintentar mañana,32.07,71.125,54.71698113207547,1.7241935483870967,0.31752475247524753
2351,2025-04-04,4,13,4,Villa Elisa,-34.916656,-57.977175,Villa Elisa; La Plata; Villa Montoro,Furgoneta,8,3.98,49.8,81,98,5,12.6,0.97,11.45,225,66,159,8,21,0,,0,100.0,baja,0,Despejado,mañana,completa_ok,,28.5,49.75,29.333333333333332,2.261904761904762,0.29081632653061223
2352,2025-08-25,0,34,3,Tolosa,-34.924252,-57.943983,Tolosa,Furgoneta,8,6.11,76.4,78,94,10,24.9,0.0,53.36,171,28,143,7,43,0,,0,100.0,media,0,Nublado,mañana,completa_ok,,25.33,76.375,16.374269005847953,1.0172690763052208,0.269468085106383
2353,2025-01-11,5,1,4,Los Hornos,-34.914159,-57.991439,Los Hornos; Villa Elvira,Furgoneta,8,7.84,98.0,76,91,10,24.9,1.79,14.79,262,101,161,10,20,0,,1,98.9,media,1,Nublado,mañana,parcial,Contactar cliente,33.75,98.0,38.54961832061068,1.355421686746988,0.3708791208791209
2354,2025-02-28,4,8,4,City Bell,-34.874665,-57.979969,City Bell; Joaquin Gorina,Camioneta,13,7.13,54.8,72,84,4,38.3,2.4,108.52,197,23,195,0,27,0,Clima,0,100.0,media,1,Despejado,mañana,con_incidente,Contactar cliente,31.99,54.84615384615385,11.6751269035533,0.835248041775457,0.3808333333333333
2355,2025-04-21,0,16,7,Los Hornos,-34.915414,-57.992993,Los Hornos; Melchor Romero,Camioneta,13,6.49,49.9,81,93,4,20.4,0.0,7.33,270,167,103,3,38,0,,1,98.92,baja,1,Despejado,mañana,parcial,Entrega parcial,31.3,49.92307692307693,61.85185185185185,1.5343137254901962,0.3365591397849462
2356,2025-02-05,2,5,4,Villa Elisa,-34.915633,-57.978704,Villa Elisa; City Bell,Camioneta,13,7.9,60.8,66,80,5,26.9,0.12,18.77,205,86,119,8,18,0,,0,100.0,media,0,Despejado,mañana,completa_ok,,26.56,60.769230769230774,41.951219512195124,0.9873605947955391,0.33199999999999996
2357,2025-12-16,1,50,6,Tolosa,-34.918671,-57.956203,Tolosa; Manuel B. Gonnet,Furgoneta,8,7.2,90.0,81,94,10,18.8,1.99,13.33,178,95,113,2,22,0,,0,100.0,media,0,Nublado,mañana,completa_ok,,25.0,90.0,53.37078651685393,1.3297872340425532,0.26595744680851063
2358,2025-09-13,5,36,2,Villa Elvira,-34.891236,-57.947139,Villa Elvira; Los Hornos,Camioneta,13,4.4,33.8,92,104,8,37.9,1.85,19.44,338,117,221,11,26,0,,0,100.0,media,0,Lluvia ligera,mañana,con_incidente,,41.53,33.84615384615385,34.61538461538461,1.095778364116095,0.3993269230769231
2359,2025-12-17,2,50,4,Berisso,-34.860907,-57.87241,Berisso; El Carmen,Camioneta,13,6.71,51.6,60,66,4,33.6,0.0,9.98,276,202,74,11,27,0,,1,98.48,media,1,Despejado,mañana,parcial,Entrega parcial,35.67,51.61538461538462,73.18840579710145,1.061607142857143,0.5404545454545455
2360,2025-09-02,1,35,6,City Bell,-34.874361,-57.979745,City Bell; Manuel B. Gonnet,Furgoneta,8,5.05,63.1,76,93,4,17.4,0.74,7.4,305,141,164,2,18,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,38.09,63.125,46.22950819672131,2.1890804597701154,0.4095698924731183
2361,2025-09-10,2,36,5,Berisso,-34.857556,-57.876314,Berisso; La Plata; Tolosa,Furgoneta,8,5.42,67.8,87,103,5,34.9,0.87,16.36,322,128,194,3,19,0,,0,100.0,media,0,Nublado,mañana,con_incidente,,41.51,67.75,39.75155279503105,1.1893982808022923,0.40300970873786407
2362,2025-09-18,3,37,4,Ringuelet,-34.944379,-57.922701,Ringuelet; Gonnet; Manuel B. Gonnet,Camioneta,13,3.9,30.0,51,60,3,12.8,0.0,7.76,171,99,72,3,23,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,20.79,30.0,57.89473684210527,1.6242187499999998,0.3465
2363,2025-02-23,6,8,3,City Bell,-34.87351,-57.974246,City Bell; Joaquin Gorina,Furgoneta,8,5.23,65.4,82,98,5,17.5,0.65,9.13,306,115,191,3,26,0,,2,97.96,media,1,Lluvia ligera,mañana,parcial,Devolver a depósito,38.93,65.375,37.58169934640523,2.2245714285714286,0.39724489795918366
2364,2025-11-12,2,45,7,La Plata,-34.919074,-57.947659,La Plata; Villa Elisa; City Bell,Camion 3.5t,18,8.74,48.6,75,83,7,19.3,2.3,18.38,175,63,112,6,21,0,,0,100.0,media,0,Despejado,mañana,completa_ok,,23.27,48.55555555555556,36.0,1.2056994818652849,0.28036144578313255
2365,2025-09-05,4,35,6,Tolosa,-34.924204,-57.946938,Tolosa; Villa Montoro; Villa Elvira,Camioneta,13,5.94,45.7,81,93,4,41.4,0.23,25.61,289,97,182,18,22,1,Clima,0,100.0,media,0,Despejado,mañana,con_incidente,Ruta replanificada,39.83,45.69230769230769,33.56401384083045,0.9620772946859903,0.4282795698924731
2366,2025-02-20,3,7,1,La Plata,-34.917953,-57.955835,La Plata; Los Hornos; Villa Elvira,Camioneta,13,6.23,47.9,88,102,6,28.2,1.18,26.86,244,63,171,1,29,1,Cliente ausente,0,100.0,alta,0,Nublado,mañana,con_incidente,Necesario repuesto,30.74,47.92307692307693,25.81967213114754,1.0900709219858156,0.3013725490196078
2367,2025-12-23,1,51,2,Tolosa,-34.922306,-57.952694,Tolosa; Ringuelet; Manuel B. Gonnet; Gonnet,Camioneta,13,6.78,52.2,86,104,8,14.0,2.11,17.5,279,48,231,8,22,0,,0,100.0,media,1,Despejado,mañana,con_incidente,,34.07,52.15384615384615,17.20430107526882,2.4335714285714287,0.32759615384615387
2368,2025-09-09,1,36,2,La Plata,-34.919337,-57.958454,La Plata; Villa Elisa,Furgoneta,8,5.27,65.9,87,104,4,21.3,0.0,255.6,185,5,203,0,22,0,,1,99.04,baja,1,Nublado,mañana,parcial,Contactar cliente,26.22,65.875,2.7027027027027026,1.2309859154929577,0.25211538461538463
2369,2025-11-18,1,46,1,La Plata,-34.924944,-57.951337,La Plata; Tolosa,Camioneta,13,6.26,48.2,92,111,7,22.4,0.49,16.39,298,82,216,7,30,0,,0,100.0,alta,0,Tormenta,mañana,con_incidente,,38.56,48.15384615384615,27.516778523489933,1.7214285714285715,0.3473873873873874
2370,2025-05-05,0,18,2,Gonnet,-34.936139,-57.919936,Gonnet; Ringuelet,Furgoneta,8,3.53,44.1,83,91,7,28.8,0.92,48.0,254,36,218,11,27,0,,1,98.9,media,1,Lluvia ligera,mañana,parcial,Devolver a depósito,31.62,44.125,14.173228346456693,1.0979166666666667,0.3474725274725275
2371,2025-05-07,2,18,6,La Plata,-34.923126,-57.956811,La Plata; Tolosa; Manuel B. Gonnet,Camion 3.5t,18,5.57,30.9,79,94,5,12.5,1.72,8.43,282,89,193,5,22,0,,1,98.94,baja,1,Despejado,mañana,parcial,Reintentar mañana,32.11,30.944444444444446,31.560283687943265,2.5688,0.3415957446808511
2372,2025-12-29,0,52,4,El Carmen,-34.841418,-57.906824,El Carmen; Villa San Carlos; Joaquin Gorina,Furgoneta,8,3.48,43.5,86,106,5,41.1,0.0,17.49,436,130,216,8,22,0,,3,97.17,media,1,Despejado,mañana,parcial,Contactar cliente,44.17,43.5,29.81651376146789,1.0746958637469586,0.4166981132075472
2373,2025-10-22,2,42,2,Villa Montoro,-34.900509,-57.94966,Villa Montoro; Villa Elvira; La Plata; Centro,Furgoneta,8,5.36,67.0,93,103,8,20.4,2.62,9.79,246,125,121,1,25,0,,0,100.0,media,0,Despejado,mañana,completa_ok,,30.4,67.0,50.81300813008131,1.4901960784313726,0.29514563106796116
2374,2025-10-14,1,41,7,Los Hornos,-34.919804,-57.988961,Los Hornos; La Plata,Camioneta,13,4.46,34.3,90,104,7,35.4,1.27,17.7,243,120,123,3,26,0,,0,100.0,media,0,Tormenta,mañana,completa_ok,,32.03,34.30769230769231,49.382716049382715,0.9048022598870057,0.3079807692307692
2375,2025-12-08,0,49,2,Villa Montoro,-34.897638,-57.954006,Villa Montoro; Los Hornos; Villa Elvira,Camion 3.5t,18,4.67,25.9,77,91,5,22.9,0.76,15.62,244,73,153,1,15,0,,2,97.8,baja,0,Lluvia ligera,mañana,completa_ok,,27.1,25.944444444444443,29.918032786885245,1.183406113537118,0.2978021978021978
2376,2025-08-27,2,34,1,Joaquin Gorina,-34.865536,-57.938902,Joaquin Gorina; City Bell; Gonnet,Camioneta,13,6.37,49.0,72,83,9,17.1,0.0,27.0,214,38,176,0,7,0,,2,97.59,baja,1,Tormenta,mañana,parcial,Contactar cliente,28.23,49.0,17.75700934579439,1.650877192982456,0.3401204819277108
2377,2025-02-21,4,7,2,El Peligro,-34.829809,-57.916359,El Peligro; Lisandro Olmos,Furgoneta,8,6.51,81.4,92,103,8,20.7,0.7,248.4,242,5,254,2,14,0,,1,99.03,baja,1,Viento fuerte,mañana,parcial,Contactar cliente,29.83,81.375,2.066115702479339,1.441062801932367,0.28961165048543686
2378,2025-07-03,3,26,6,Berisso,-34.858697,-57.87838,Berisso; Los Talas; Villa Montoro,Camioneta,13,5.75,44.2,90,100,4,27.3,3.19,18.2,328,90,238,0,23,0,,1,99.0,media,1,Despejado,mañana,parcial,Reintentar mañana,40.09,44.230769230769226,27.439024390243905,1.4684981684981686,0.40090000000000003
2379,2025-08-31,6,35,1,Gonnet,-34.932457,-57.92386,Gonnet; City Bell,Camioneta,13,4.25,32.7,77,95,12,8.1,2.17,6.51,166,82,101,12,24,0,,0,100.0,media,0,Nublado,mañana,completa_ok,,23.27,32.69230769230769,49.39759036144578,2.8728395061728396,0.24494736842105264
2380,2025-09-20,5,37,4,Berisso,-34.85835,-57.873541,Berisso; Los Talas,Furgoneta,8,6.75,84.4,69,75,6,33.7,0.74,19.26,231,105,126,13,23,0,,0,100.0,alta,0,Despejado,mañana,completa_ok,,32.11,84.375,45.45454545454545,0.9528189910979228,0.4281333333333333
2381,2025-09-10,2,36,1,Berisso,-34.857306,-57.875191,Berisso; Villa Argüello,Furgoneta,8,7.48,93.5,73,83,4,6.1,1.26,5.56,254,54,170,4,25,0,,2,97.59,media,1,Despejado,mañana,con_incidente,,27.94,93.5,21.25984251968504,4.58032786885246,0.3366265060240964
2382,2025-02-25,1,8,7,Melchor Romero,-34.952092,-57.9855,Melchor Romero; Lisandro Olmos,Camioneta,13,6.82,52.5,82,96,4,35.9,0.0,27.97,285,77,208,4,8,0,,0,100.0,baja,0,Despejado,mañana,completa_ok,,35.89,52.46153846153846,27.017543859649123,0.9997214484679666,0.37385416666666665
2383,2025-01-29,2,4,6,City Bell,-34.872091,-57.980221,City Bell; Manuel B. Gonnet; Abasto,Camioneta,13,6.49,49.9,91,110,5,40.3,0.49,35.04,321,69,252,11,29,0,,2,98.18,alta,1,Despejado,mañana,parcial,Entrega parcial,40.42,49.92307692307693,21.49532710280374,1.0029776674937967,0.3674545454545455
2384,2025-04-19,5,15,4,Villa Elisa,-34.914093,-57.983748,Villa Elisa; City Bell; Gonnet,Camioneta,13,10.87,83.6,79,93,4,22.5,0.53,22.88,265,59,206,3,30,0,,0,100.0,alta,0,Despejado,mañana,con_incidente,,31.83,83.61538461538461,22.264150943396228,1.4146666666666665,0.342258064516129
2385,2025-04-01,1,13,7,Abasto,-34.816442,-57.917567,Abasto; Lisandro Olmos,Camion 3.5t,18,6.22,34.6,79,101,9,36.2,0.04,15.3,324,142,182,8,27,0,,0,100.0,alta,1,Lluvia ligera,mañana,con_incidente,,40.7,34.55555555555556,43.82716049382716,1.1243093922651934,0.402970297029703
2386,2025-04-02,2,13,3,City Bell,-34.877561,-57.976567,City Bell; Joaquin Gorina; Gonnet,Camioneta,13,8.83,67.9,75,86,9,13.8,1.19,8.71,262,104,177,13,38,0,,0,100.0,alta,1,Despejado,mañana,con_incidente,,35.05,67.92307692307692,39.69465648854962,2.5398550724637676,0.4075581395348837
2387,2025-01-08,2,1,5,Berisso,-34.863593,-57.88164,Berisso; El Peligro; Lisandro Olmos; Altos de San Lorenzo,Furgoneta,8,7.84,98.0,75,85,7,38.6,0.0,10.29,338,225,113,0,17,0,,2,97.65,media,1,Nublado,mañana,parcial,Devolver a depósito,41.45,98.0,66.5680473372781,1.0738341968911918,0.48764705882352943
2388,2025-06-15,6,24,4,Tolosa,-34.921836,-57.950792,Tolosa; La Plata; Los Hornos,Furgoneta,8,4.61,57.6,88,107,6,24.4,0.0,8.66,298,169,129,19,38,0,,0,100.0,baja,1,Nublado,mañana,con_incidente,,36.55,57.62500000000001,56.711409395973156,1.4979508196721312,0.34158878504672896
2389,2025-12-04,3,48,5,Altos de San Lorenzo,-34.920847,-57.952299,Altos de San Lorenzo; Abasto,Camioneta,13,6.59,50.7,79,94,6,31.7,2.28,24.38,267,78,189,1,30,0,,1,98.94,baja,1,Despejado,mañana,parcial,Contactar cliente,32.69,50.69230769230769,29.213483146067414,1.0312302839116718,0.3477659574468085
2390,2025-04-20,6,16,1,Berisso,-34.860263,-57.876293,Berisso,Furgoneta,8,3.34,41.8,77,84,5,50.1,1.82,18.94,328,128,127,1,13,1,,4,95.24,media,1,Despejado,mañana,parcial,Entrega parcial,32.36,41.75,39.02439024390244,0.6459081836327345,0.3852380952380952
2391,2025-08-22,4,33,1,Tolosa,-34.924255,-57.951167,Tolosa; Manuel B. Gonnet; City Bell,Camioneta,13,6.95,53.5,77,95,9,27.0,2.15,8.8,304,184,120,1,36,0,,1,98.95,media,1,Nublado,mañana,parcial,Contactar cliente,37.76,53.46153846153846,60.526315789473685,1.3985185185185185,0.3974736842105263
2392,2025-10-23,3,42,6,Berisso,-34.860638,-57.876367,Berisso; Villa Argüello,Camioneta,13,7.1,54.6,90,110,9,51.4,0.78,18.69,357,165,192,0,19,0,,3,97.27,media,1,Nublado,mañana,parcial,Entrega parcial,45.21,54.61538461538461,46.21848739495798,0.8795719844357978,0.41100000000000003
2393,2025-07-28,0,30,1,Joaquin Gorina,-34.86729,-57.941791,Joaquin Gorina; Berisso; El Carmen,Furgoneta,8,6.92,86.5,69,81,3,32.1,0.53,17.51,238,110,128,3,31,0,,0,100.0,alta,0,Lluvia ligera,mañana,completa_ok,,31.88,86.5,46.21848739495798,0.9931464174454828,0.39358024691358023
2394,2025-02-07,4,5,7,Gonnet,-34.935371,-57.931136,Gonnet; Ringuelet,Furgoneta,8,6.82,85.2,74,87,8,29.7,0.0,10.93,277,163,114,11,26,0,,0,100.0,baja,1,Tormenta,mañana,con_incidente,,36.57,85.25,58.844765342960294,1.2313131313131314,0.4203448275862069
2395,2025-02-16,6,7,2,Los Hornos,-34.919774,-57.991019,Los Hornos; Villa Elvira; Villa Montoro,Furgoneta,8,7.84,98.0,87,102,9,27.0,0.38,14.34,357,113,234,1,32,1,Fallo mecánico,1,99.02,media,1,Nublado,mañana,con_incidente,Reintentar mañana,44.28,98.0,31.652661064425768,1.6400000000000001,0.43411764705882355
2396,2025-12-20,5,50,5,Gonnet,-34.933354,-57.919228,Gonnet; Manuel B. Gonnet; City Bell,Camioneta,13,10.2,78.5,79,92,3,13.5,0.0,13.28,262,61,201,5,18,0,,0,100.0,baja,1,Despejado,mañana,con_incidente,,30.52,78.46153846153847,23.282442748091604,2.2607407407407405,0.3317391304347826
2397,2025-05-18,6,20,2,Ringuelet,-34.948118,-57.928362,Ringuelet; Gonnet; Manuel B. Gonnet,Camioneta,13,7.64,58.8,68,78,2,24.1,0.97,7.57,294,191,103,14,17,0,,1,98.72,media,1,Despejado,mañana,parcial,Reintentar mañana,35.93,58.76923076923076,64.96598639455783,1.4908713692946056,0.46064102564102566
2398,2025-11-15,5,45,3,Gonnet,-34.933711,-57.92051,Gonnet; Manuel B. Gonnet; City Bell,Furgoneta,8,7.84,98.0,90,96,7,33.1,2.11,19.86,319,100,219,9,35,0,,0,100.0,media,0,Tormenta,mañana,con_incidente,,39.82,98.0,31.347962382445143,1.2030211480362538,0.41479166666666667
2399,2025-09-15,0,37,3,Villa Elisa,-34.909319,-57.980245,Villa Elisa; City Bell,Furgoneta,8,7.18,89.8,80,87,6,26.7,0.68,28.11,279,57,222,10,25,0,,0,100.0,alta,0,Tormenta,mañana,con_incidente,,34.73,89.75,20.43010752688172,1.300749063670412,0.39919540229885053
2400,2025-11-09,6,45,5,Villa Elvira,-34.893725,-57.947655,Villa Elvira; La Plata,Camioneta,13,9.54,73.4,77,92,4,15.2,2.5,182.4,208,5,203,21,19,0,,0,100.0,baja,0,Despejado,mañana,completa_ok,,27.91,73.38461538461539,2.403846153846154,1.836184210526316,0.3033695652173913
2401,2025-05-17,5,19,3,Melchor Romero,-34.948981,-57.985022,Melchor Romero; Los Hornos,Camion 3.5t,18,11.24,62.4,92,109,14,34.8,1.48,23.73,225,88,137,4,23,0,,0,100.0,media,0,Lluvia ligera,mañana,completa_ok,,28.8,62.44444444444445,39.111111111111114,0.8275862068965518,0.26422018348623855
2402,2025-01-31,4,4,1,Gonnet,-34.932456,-57.914942,Gonnet,Camioneta,13,9.18,70.6,81,98,8,14.1,0.29,6.75,223,136,133,9,23,0,,1,98.98,baja,1,Nublado,mañana,parcial,Entrega parcial,34.51,70.61538461538461,60.98654708520179,2.447517730496454,0.35214285714285715
2403,2025-01-03,4,0,3,Joaquin Gorina,-34.876246,-57.942509,Joaquin Gorina,Furgoneta,8,5.96,74.5,90,104,4,27.4,0.0,11.83,321,139,182,1,17,0,,1,99.04,baja,1,Nublado,mañana,parcial,Contactar cliente,40.61,74.5,43.30218068535825,1.4821167883211679,0.39048076923076924
2404,2025-05-22,3,20,4,El Peligro,-34.827606,-57.907,El Peligro; Lisandro Olmos,Furgoneta,8,3.84,48.0,93,109,3,35.0,0.0,37.5,293,56,237,3,28,0,,2,98.17,baja,1,Despejado,mañana,parcial,Devolver a depósito,38.31,48.0,19.112627986348123,1.0945714285714285,0.3514678899082569
2405,2025-02-14,4,6,7,Ringuelet,-34.947937,-57.930834,Ringuelet; Manuel B. Gonnet; Gonnet,Camion 3.5t,18,7.41,41.2,77,91,6,32.6,0.5,75.31,219,29,211,2,5,0,,0,100.0,baja,0,Viento fuerte,mañana,completa_ok,,30.72,41.16666666666667,13.24200913242009,0.9423312883435582,0.3375824175824176
2406,2025-03-17,0,11,5,Abasto,-34.822048,-57.922819,Abasto; El Peligro,Camioneta,13,6.75,51.9,88,104,6,26.8,0.25,12.09,267,133,134,0,27,0,,1,99.04,media,1,Despejado,mañana,parcial,Reintentar mañana,33.77,51.92307692307693,49.812734082397,1.2600746268656717,0.3247115384615385
2407,2025-09-02,1,35,5,La Plata,-34.920919,-57.955144,La Plata; Los Hornos,Furgoneta,8,7.84,98.0,69,78,4,39.8,0.0,25.4,216,94,122,4,24,0,,0,100.0,baja,0,Nublado,mañana,completa_ok,,30.17,98.0,43.51851851851852,0.7580402010050252,0.3867948717948718
2408,2025-09-13,5,36,1,Melchor Romero,-34.952736,-57.984618,Melchor Romero; Los Hornos,Camioneta,13,7.81,60.1,73,90,4,35.9,0.95,16.44,258,131,127,0,29,0,,0,100.0,media,0,Despejado,mañana,completa_ok,,34.0,60.07692307692307,50.775193798449614,0.947075208913649,0.37777777777777777
2409,2025-11-07,4,44,6,Los Hornos,-34.91189,-57.988968,Los Hornos; Villa Elvira,Furgoneta,8,7.45,93.1,78,92,6,24.4,1.33,13.19,260,111,149,1,40,0,,0,100.0,baja,0,Despejado,mañana,con_incidente,,34.03,93.125,42.69230769230769,1.3946721311475412,0.3698913043478261
2410,2025-08-20,2,33,5,Villa Elisa,-34.917125,-57.988117,Villa Elisa; La Plata,Furgoneta,8,2.0,25.0,88,103,5,28.8,0.95,18.0,210,96,114,1,13,0,,1,99.03,baja,1,Despejado,mañana,parcial,Reintentar mañana,26.09,25.0,45.714285714285715,0.9059027777777777,0.2533009708737864
